"year","manufacturer","type","gearshift","fuel","distance","city","price"
2009,"Toyota","Kijang Innova 2.0 G","Otomatis","Bensin",149000,"Depok",120
2012,"Daihatsu","Xenia X","Otomatis","Bensin",86000,"Depok",113
2013,"Suzuki","Apv Gx","Manual","Bensin",1e+05,"Depok",105
2010,"Nissan","Grand Livina 1.5 Xv","Manual","Bensin",40000,"Depok",90
2018,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",30000,"Depok",455
2016,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",60000,"Depok",420
2017,"Honda","Brio Rs","Otomatis","Bensin",22000,"Depok",149
2005,"Toyota","Kijang Innova 2.0 G","Manual","Bensin",1e+05,"Depok",95
2011,"Daihatsu","Xenia R Family","Manual","Bensin",87000,"Depok",116
2010,"Daihatsu","Xenia Li","Manual","Bensin",1e+05,"Depok",84
2016,"Toyota","Agya Trd S","Otomatis","Bensin",50000,"Depok",105
2007,"Honda","Stream","Manual","Bensin",140000,"Depok",125
2011,"Daihatsu","Terios Tx","Otomatis","Bensin",90000,"Depok",140
2007,"Toyota","Rush S","Otomatis","Bensin",1e+05,"Depok",105
1999,"Toyota","Corolla 1.8 Xli","Manual","Bensin",244000,"Depok",55
2012,"Toyota","Avanza G","Otomatis","Bensin",70000,"Depok",120
2012,"Toyota","Avanza Veloz","Otomatis","Bensin",70000,"Depok",120
2014,"Toyota","Avanza G","Otomatis","Bensin",60000,"Depok",132
2016,"Toyota","Sienta V","Otomatis","Bensin",35000,"Indonesia",188
2011,"Mercedes-Benz","C200","Otomatis","Bensin",59000,"Indonesia",239.9
2012,"Toyota","Avanza 1.3 G MT","Manual","Bensin",1e+05,"Indonesia",120
2009,"Honda","Civic FD 1.8 i-VTEC A/T","Otomatis","Bensin",96000,"Pasuruan",169
2012,"Kawasaki","Versys","Manual","Bensin",29520,"Indonesia",100
2015,"Daihatsu","Sirion D M/T","Manual","Bensin",28000,"Bogor",116
2018,"Mitsubishi","Xpander","Otomatis","Bensin",1200,"Kota SBY",233
2010,"Toyota","Kijang Innova 2.5G A/T","Otomatis","Solar",169,"Malang",170
2007,"Daihatsu","Xenia Xi M/T","Manual","Bensin",140000,"Indonesia",82
2011,"Toyota","Fortuner 2.5G A/T","Otomatis","Solar",110000,"Kota Jakarta Selatan",195
2011,"Toyota","Fortuner 2.7 G A/T","Otomatis","Bensin",122000,"Makassar",210
2007,"Isuzu","Panther","Manual","Solar",80000,"Semarang",119
2010,"Ford","Ranger 4x4 XLT 3.0 Turbo Doubl...","Manual","Solar",220000,"Indonesia",110
2012,"Daihatsu","Terios TX M/T","Manual","Bensin",80000,"Jl. Boulevard Raya Gading Serpong",130
1978,"Daihatsu","Taft Soft Top","Manual","Bensin",150000,"Indonesia",45
2005,"Isuzu","Panther","Manual","Solar",80000,"Semarang",105
2014,"Ford","Ecosport Titanium A/T","Otomatis","Bensin",73000,"Jl. Boulevard Raya Gading Serpong",120
2016,"Toyota","Agya G TRD S A/T","Otomatis","Bensin",63000,"Jl. Boulevard Raya Gading Serpong",104
2017,"Daihatsu","Xenia","Manual","Bensin",35000,"Surabaya",146
2010,"Mitsubishi","Lancer 1.8 SEi A/T","Otomatis","Bensin",86000,"Kota Jakarta Timur",89
2015,"Toyota","Vios G M/T","Manual","Bensin",50000,"Bandung",148
2019,"Toyota","Kijang Innova All New Reborn...","Otomatis","Solar",10000,"Surabaya",425
2015,"Datsun","GO+ Panca T-Option","Manual","Bensin",133000,"Kota Bks",67
2015,"Honda","Brio Satya E M/T Over Kredit","Manual","Bensin",18000,"Kabupaten Cianjur",70
2016,"Datsun","GO+ Panca","Manual","Bensin",37000,"Serang",83
2013,"Nissan","Grand Livina 1.5SV A/T","Otomatis","Bensin",80000,"Tangerang",92
2013,"Suzuki","Swift GX M/T TDP 13JT","Manual","Bensin",85000,"Bekasi",123
2005,"Nissan","Serena Highway Star A/T","Otomatis","Bensin",118000,"Jakarta Utara",65
2018,"Toyota","Kijang Innova All New Reborn...","Manual","Bensin",27000,"Surabaya",295
2014,"Toyota","Fortuner 2.5G VNTurbo A/T","Otomatis","Solar",76000,"Jakarta Utara",265
2017,"Suzuki","SX4 All New SCross A/T","Otomatis","Bensin",27000,"Kota Jakarta Selatan",178
2013,"Honda","Freed S A/T","Otomatis","Bensin",90000,"Bandung",165
2014,"Honda","Mobilio E Prestige CVT","Manual","Bensin",78000,"Jakarta Utara",120
2001,"Mercedes-Benz","C240 Elegance","Otomatis","Bensin",1e+05,"Bekasi",85
2014,"Honda","CR-V prestige 2.0 A/T","Otomatis","Bensin",54378,"Bekasi",230
2008,"Honda","Civic FD2 2.0 i-VTEC A/T","Otomatis","Bensin",121350,"Kota Jkt Utara",135
2018,"Suzuki","Ignis GX M/T","Manual","Bensin",20000,"Jakarta Selatan",122
2001,"Toyota","Soluna GLi M/T","Manual","Bensin",180000,"Indonesia",43
2015,"Toyota","Kijang Innova","Manual","Bensin",49767,"Depok",180
2012,"Kawasaki","Ninja","Manual","Bensin",19000,"Kabupaten Sleman",47
2018,"Toyota","Rush All New TRD Sportivo A/T","Otomatis","Bensin",11000,"ID",240.5
2010,"Honda","Jazz RS A/T","Otomatis","Bensin",50000,"Indonesia",136
2012,"Nissan","Evalia XV M/T","Manual","Bensin",29000,"Indonesia",120
2012,"Nissan","Grand Livina","Manual","Bensin",112000,"Serang",110
2012,"Nissan","Juke RX A/T","Otomatis","Bensin",68000,"Indonesia",160
2017,"Toyota","Vellfire G ATPM Limited","Otomatis","Bensin",25000,"Jakarta Utara",860
2016,"Toyota","Fortuner","Otomatis","Solar",22000,"Cimahi",450
2016,"Mercedes-Benz","C200","Otomatis","Bensin",4000,"Kota Jakarta Barat",650
2018,"Kawasaki","D-Tracker 150","Manual","Bensin",7534,"Indonesia",28
2018,"Toyota","Fortuner All New VRZ A/T","Otomatis","Solar",12000,"Kota Jkt Utara",435
2003,"Honda","City i-DSI M/T","Otomatis","Bensin",160000,"Ngawi",46
2016,"Toyota","Agya G M/T","Manual","Bensin",31000,"Jl. Karya Wisata Ujung",99
2016,"Yamaha","YZF R15","Manual","Bensin",32400,"Indonesia",18
2018,"Honda","CR-V All New 1.5 Turbo Presti...","Otomatis","Bensin",44000,"Bogor",435
2012,"Ford","Fiesta S A/T","Otomatis","Bensin",97000,"Bekasi",107
2017,"Mitsubishi","Pajero Sport All New Dak...","Otomatis","Solar",20000,"Bandung",448
2000,"Mercedes-Benz","ML320","Otomatis","Bensin",1,"Malang",115
2010,"Toyota","Avanza G M/T","Manual","Bensin",1,"Malang",110
2015,"Toyota","Avanza All New G Luxury A/T","Otomatis","Bensin",57000,"Malang",157
2013,"Kia","Picanto All New 1.2 M/T","Manual","Bensin",1,"Malang",93
2012,"Toyota","Vios Limo","Manual","Bensin",350000,"Indonesia",85
2011,"Nissan","Grand Livina 1.5XV A/T","Otomatis","Bensin",1,"Malang",101
2017,"Toyota","Avanza Grand New G M/T","Manual","Bensin",33000,"Jl. Komp. Pakuwon City",160
2008,"Subaru","R1 A/T","Otomatis","Bensin",56000,"Malang",100
1996,"Suzuki","Katana GX","Manual","Bensin",1,"Malang",49
2018,"Lexus","GS 300 F-Sport Nik2017","Otomatis","Bensin",5950,"Tangerang",1.075
2000,"Mazda","Familia 323","Manual","Bensin",1,"Malang",50
2018,"Toyota","Voxy","Otomatis","Bensin",18000,"Indonesia",430
2019,"Honda","Motorcycles PCX All New 150 Fi","Otomatis","Bensin",4936,"Indonesia",29.5
2007,"Ford","Ranger XLT","Otomatis","Solar",140000,"Indonesia",128
2013,"Toyota","Etios G M/T","Manual","Bensin",50000,"West Sumatra",110
2010,"Mazda","2 R","Otomatis","Bensin",131000,"Kota Jakarta Pusat",89
2017,"Honda","CR-V 1.5 turbo prestige","Otomatis","Bensin",40000,"Kota Jkt Utara",415
2011,"Nissan","Teana 250 XV","Otomatis","Bensin",29000,"Indonesia",169
2017,"Honda","Brio E","Otomatis","Bensin",3e+06,"Indonesia",135
2010,"Mazda","2 R MANUAL (Angsuran 1,5jt)","Otomatis","Bensin",150000,"Kota Jakarta Selatan",75
2015,"Suzuki","Ertiga GL","Otomatis","Bensin",1e+05,"Indonesia",132
2009,"Hyundai","Avega","Manual","Bensin",140000,"Indonesia",54
2015,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",80000,"Indonesia",328
2015,"Toyota","Avanza All New E A/T","Otomatis","Bensin",29200,"Kota Surabaya",123.5
1997,"Toyota","Kijang","Otomatis","Bensin",329300,"Kota Jakarta Timur",65
2015,"Datsun","GO Panca M/T","Manual","Bensin",18000,"Indonesia",73
2015,"Daihatsu","Ayla X","Manual","Bensin",1,"Indonesia",90
2013,"Mazda","Biante A/T","Otomatis","Bensin",1,"Kota Jakarta Timur",205
2015,"Daihatsu","Terios R A/T","Otomatis","Bensin",1,"Indonesia",175
2014,"Honda","Jazz Rs I-Vtec","Otomatis","Bensin",1,"Kota Jakarta Timur",185
2014,"Toyota","Avanza G A/T","Otomatis","Bensin",1,"Indonesia",134
2014,"Honda","Brio E I-Vtec A/T","Otomatis","Bensin",1,"Kota Jakarta Timur",123
2017,"Honda","Brio E I-Vtec A/T","Otomatis","Bensin",1,"Kota Jakarta Timur",137
2018,"Honda","Jazz S I-Vtec M/T","Manual","Bensin",1,"Indonesia",230
2012,"Honda","Freed Sd","Otomatis","Bensin",1,"Kota Jakarta Timur",155
2013,"Mitsubishi","L300 Pick Up","Manual","Solar",60000,"Makassar",112
2012,"Isuzu","Panther Pick Up","Manual","Solar",70000,"Makassar",92
2016,"Honda","Accord I-Vtec","Otomatis","Bensin",12000,"Makassar",450
2015,"Honda","Hr-V A","Otomatis","Bensin",40000,"Makassar",215
2014,"Toyota","Avanza E","Manual","Bensin",50000,"Makassar",125
2016,"Toyota","Fortuner Vrz","Otomatis","Solar",1e+05,"Makassar",435
2008,"Honda","Jazz I-Vtec","Otomatis","Bensin",2,"Indonesia",95
2010,"Nissan","Grand Livina Xv","Manual","Bensin",2,"Indonesia",82
2010,"Nissan","Livina X-Gear","Otomatis","Bensin",2,"Indonesia",88
2015,"Honda","Brio E","Otomatis","Bensin",2,"Indonesia",125
2017,"Suzuki","Ertiga Gl","Manual","Bensin",2,"Medan",140
2014,"Mitsubishi","Outlander Sport Reborn Gls","Otomatis","Bensin",60000,"Kota Jakarta Pusat",172
2011,"Mitsubishi","L300 Box","Manual","Bensin",2,"Asahan",110
2015,"Toyota","Camry 2.5 V","Otomatis","Bensin",90000,"Kota Jakarta Pusat",305
2014,"Nissan","Evalia Sv 1.5 (Mt)","Manual","Bensin",2,"Medan",99
1997,"Toyota","Land Cruiser Vx Limited","Manual","Solar",2,"Medan",280
2012,"Honda","Brio E","Otomatis","Bensin",2,"Medan",112
2015,"Suzuki","Karimun Wagon R Gs","Otomatis","Bensin",35000,"Kota Jakarta Pusat",80
2007,"Daihatsu","Xenia Li","Manual","Bensin",2,"Indonesia",76
2017,"Honda","Mobilio Rs","Otomatis","Bensin",2,"Kota Jakarta Pusat",179
2015,"Honda","Jazz Rs","Otomatis","Bensin",2,"Indonesia",205
2011,"Daihatsu","Xenia R","Otomatis","Bensin",2,"Indonesia",105
2018,"Honda","Br-V Prestige","Otomatis","Bensin",2,"Indonesia",198
2016,"Toyota","Agya Trd S","Manual","Bensin",2,"Medan",105
2016,"Honda","Mobilio E Prestige","Otomatis","Bensin",40000,"Kota Jakarta Pusat",155
2014,"Mazda","Cx-5 Gt","Otomatis","Bensin",2,"Indonesia",230
2011,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",2,"Medan",259
2018,"Toyota","Agya Trd S","Manual","Bensin",2,"Medan",130
2013,"Toyota","Vellfire Gs 2.4","Otomatis","Bensin",30000,"Kota Jakarta Pusat",455
2017,"Toyota","Kijang Innova ""Reborn"" 2.0 G","Otomatis","Bensin",50000,"Kota Jakarta Pusat",245
2014,"Toyota","Fortuner Vrz","Otomatis","Solar",2,"Indonesia",430
2017,"Honda","Brio S","Manual","Bensin",2,"Medan",120
2014,"Suzuki","Ertiga Gl","Manual","Bensin",2,"Medan",123
2014,"Honda","Brio E Satya","Manual","Bensin",2,"Indonesia",105
2011,"Mazda","2 R","Otomatis","Bensin",2,"Medan",115
2019,"Honda","Mobilio Rs","Manual","Bensin",7000,"Kota Jakarta Pusat",178
2015,"Honda","Cr-V Prestige","Otomatis","Bensin",2,"Indonesia",310
2017,"Toyota","Fortuner Vrz","Otomatis","Solar",2,"Medan",425
2007,"Toyota","Fj Cruiser Cbu Usa Version","Otomatis","Bensin",2,"Kota Jakarta Pusat",825
2011,"Toyota","Yaris S","Manual","Bensin",2,"Medan",118
2012,"Toyota","Kijang Innova G Luxury","Manual","Solar",2,"Medan",215
NA,NA,NA,"Manual","Solar",2,"Indonesia",205
2016,"Toyota","Rush G","Otomatis","Bensin",2,"Indonesia",165
2014,"Suzuki","Ertiga Gx","Manual","Bensin",2,"Medan",128
2014,"Honda","Mobilio E","Manual","Bensin",2,"Medan",129
2017,"Daihatsu","Sigra R","Manual","Bensin",2,"Medan",106
2015,"Toyota","Avanza E","Manual","Bensin",2,"Medan",138
2016,"Nissan","Grand Livina Sv","Otomatis","Bensin",2,"Indonesia",120
2015,"Honda","Cr-V Prestige","Otomatis","Bensin",2,"Indonesia",315
1995,"Suzuki","Escudo","Manual","Bensin",50000,"Indonesia",60
2012,"Porsche","Carrera S","Otomatis","Bensin",8000,"Surabaya",2.2
2017,"Honda","Jazz Rs","Otomatis","Bensin",20000,"Indonesia",245
2000,"Toyota","Kijang","Manual","Bensin",186000,"Kabupaten Sukoharjo",50
2010,"Honda","Jazz Rs","Otomatis","Bensin",91000,"Surakarta",153
1993,"Isuzu","Panther Hi Grade","Manual","Solar",298000,"Surakarta",50
2012,"Daihatsu","Sirion","Manual","Bensin",66000,"Kabupaten Sukoharjo",80
2017,"Honda","Jazz Rs","Otomatis","Bensin",30000,"Indonesia",245
2012,"Honda","Jazz S","Otomatis","Bensin",71000,"Indonesia",145
1991,"Toyota","Kijang Super","Manual","Bensin",233000,"Surakarta",37
2019,"Toyota","Rush Trd Sportivo","Otomatis","Bensin",5000,"Surakarta",255
2009,"Toyota","Avanza E","Manual","Bensin",140000,"Kabupaten Sukoharjo",97
2013,"Daihatsu","Sirion","Manual","Bensin",70000,"Kabupaten Sukoharjo",94
2011,"Toyota","Avanza G","Manual","Bensin",58000,"Surakarta",119
2013,"Toyota","Kijang Innova 2.0 G","Manual","Bensin",69000,"Surakarta",192.5
2016,"Honda","Brio Satya E","Manual","Bensin",45000,"Indonesia",115
2013,"Nissan","Grand Livina Sv","Manual","Bensin",57000,"Indonesia",120
2011,"Toyota","Avanza G","Manual","Bensin",58000,"Surakarta",119
2013,"Toyota","Kijang Innova 2.0 G","Manual","Bensin",69000,"Surakarta",192.5
2016,"Honda","Brio Satya E","Manual","Bensin",45000,"Indonesia",115
2013,"Nissan","Grand Livina Sv","Manual","Bensin",57000,"Indonesia",120
2014,"Suzuki","Carry Box","Manual","Bensin",58000,"Surakarta",77
2004,"Honda","Jazz","Otomatis","Bensin",144000,"Kabupaten Sukoharjo",78
2014,"Toyota","Avanza G","Manual","Bensin",56000,"Surakarta",152.5
2010,"Daihatsu","Gran Max Box","Manual","Bensin",93000,"Surakarta",62
2014,"Daihatsu","Gran Max 1.5 Pick Up","Manual","Bensin",65000,"Surakarta",87
2015,"Honda","Hr-V S","Otomatis","Bensin",43000,"Kabupaten Sukoharjo",245
2014,"Daihatsu","Xenia M Deluxe","Manual","Bensin",1,"Malang",107
2011,"Honda","Accord 2.4 VTI-L","Otomatis","Bensin",60312,"Indonesia",185
1996,"Suzuki","Sidekick","Manual","Bensin",1e+05,"Kulon Progo",49.5
2014,"Toyota","Kijang Innova G AT","Otomatis","Bensin",65000,"Jakarta Utara",170
2013,"Toyota","Avanza All New G M/T","Manual","Bensin",1,"Malang",127
2001,"Chevrolet","Zafira CD","Otomatis","Bensin",190000,"Tangerang Selatan",52
2016,"Daihatsu","Xenia","Manual","Bensin",1,"Malang",135
2018,"Suzuki","Ertiga GA","Manual","Bensin",28654,"Bogor",145
2012,"Honda","Freed E PSD","Otomatis","Bensin",73600,"Indonesia",160
2012,"Toyota","Fortuner 2.5G A/T","Otomatis","Solar",129937,"Kabupaten Sidoarjo",240
2018,"Toyota","Fortuner","Otomatis","Solar",8200,"Indonesia",435
2014,"Toyota","Avanza G","Manual","Bensin",64000,"Kabupaten Sleman",145
2011,"Kia","Picanto","Manual","Bensin",86000,"Kabupaten Sleman",77.5
2013,"Toyota","Avanza Veloz","Otomatis","Bensin",80000,"Kabupaten Sleman",145
2011,"Honda","Cr-V","Otomatis","Bensin",98000,"Kabupaten Sleman",155
2011,"Honda","Jazz Rs","Otomatis","Bensin",76000,"Kabupaten Sleman",149.5
2017,"Toyota","Avanza Veloz","Otomatis","Bensin",26000,"Indonesia",170
2013,"Honda","Freed Psd","Otomatis","Bensin",125000,"Kabupaten Sleman",177.5
2010,"Honda","Jazz Rs","Otomatis","Bensin",110000,"Kabupaten Sleman",140
2012,"Toyota","Avanza E","Manual","Bensin",87000,"Kabupaten Sleman",120
2012,"Ford","Fiesta S","Otomatis","Bensin",128000,"Indonesia",97
2010,"Chevrolet","Captiva Vcdi","Otomatis","Bensin",90000,"Indonesia",125
2011,"Suzuki","Splash Gl","Manual","Bensin",90000,"Indonesia",78
2012,"Mitsubishi","Outlander Sport Px","Otomatis","Bensin",70000,"Depok",175
2013,"Nissan","Grand Livina 1.5 Xv","Otomatis","Bensin",80000,"Tangerang Selatan",102
2016,"Daihatsu","Sirion At","Otomatis","Bensin",60000,"Depok",138
2013,"Nissan","Grand Livina 1.5 Xv","Manual","Bensin",60000,"Depok",115
2013,"Toyota","Avanza E","Otomatis","Bensin",55000,"Depok",110
2012,"Nissan","March L","Otomatis","Bensin",48000,"Depok",85
2016,"Toyota","Fortuner Vrz","Otomatis","Solar",1,"Kota Denpasar",420
2014,"Daihatsu","Xenia R","Manual","Bensin",1,"Kota Denpasar",140
2014,"Daihatsu","Xenia R","Otomatis","Bensin",1,"Kota Denpasar",135
2009,"Honda","Freed Psd","Otomatis","Bensin",1,"Kota Denpasar",145
2014,"Honda","Jazz Rs","Otomatis","Bensin",1,"Indonesia",209
2014,"Suzuki","Ertiga Gx","Otomatis","Bensin",1,"Indonesia",138
2012,"Honda","Brio E","Otomatis","Bensin",1,"Indonesia",115
2013,"Toyota","Kijang Innova G","Otomatis","Bensin",90000,"Depok",165
2003,"Daihatsu","Taruna Fgx","Manual","Bensin",1,"Indonesia",71.5
2015,"Datsun","Go Plus Panca","Manual","Bensin",60000,"Depok",75
2017,"Suzuki","Karimun Wagon R / Gl","Manual","Bensin",15000,"Depok",89
2013,"Daihatsu","Xenia R","Manual","Bensin",80000,"Depok",115
2011,"Honda","Jazz Rs","Otomatis","Bensin",70000,"Depok",145
2014,"Toyota","Rush S","Manual","Bensin",80000,"Depok",148
2010,"Toyota","Avanza 1.5 S","Manual","Bensin",80000,"Depok",105
2015,"Daihatsu","Ayla X","Manual","Bensin",17000,"Depok",100
2016,"Honda","Br-V E Prestige","Otomatis","Bensin",68000,"Depok",178
2013,"Daihatsu","Xenia R Sporty","Manual","Bensin",80000,"Depok",125
2012,"Toyota","Avanza G","Manual","Bensin",34000,"Depok",120
2013,"Toyota","Yaris J","Otomatis","Bensin",90000,"Depok",119
2015,"Toyota","Agya G","Otomatis","Bensin",90000,"Depok",102
2016,"Honda","Brio E Satya","Manual","Bensin",34000,"Depok",122
2012,"Honda","Freed Psd","Otomatis","Bensin",67000,"Depok",160
2014,"Toyota","Avanza G Luxury","Manual","Bensin",80000,"Depok",138
2011,"Nissan","Juke Rx","Otomatis","Bensin",1,"Kota Denpasar",141
2012,"Daihatsu","Terios Tx","Manual","Bensin",1,"Kota Denpasar",127
2013,"Toyota","Rush Trd S","Manual","Bensin",1,"Kota Denpasar",169
2012,"Toyota","Avanza G","Manual","Bensin",1,"Kota Denpasar",124.5
2013,"Toyota","Agya G","Manual","Bensin",1,"Kota Denpasar",88.5
2014,"Toyota","Avanza G","Manual","Bensin",1,"Palembang",128
2014,"Toyota","Avanza G","Manual","Bensin",1,"Kota Denpasar",149
2012,"Toyota","Kijang Innova G","Otomatis","Bensin",1,"Kota Denpasar",155
2015,"Toyota","Avanza G","Otomatis","Bensin",1,"Indonesia",165
2013,"Toyota","Avanza E","Manual","Bensin",1,"Indonesia",120
2017,"Toyota","Etios Valco Tom'S","Manual","Bensin",1,"Palembang",118
2002,"Toyota","Kijang Krista","Manual","Solar",1,"Palembang",80
2013,"Toyota","Yaris Trd S","Otomatis","Bensin",1,"Indonesia",154
2018,"Honda","Freed Psd","Manual","Bensin",1,"Indonesia",154
2012,"Honda","Jazz Rs","Manual","Bensin",1,"Indonesia",170
2013,"Suzuki","Ertiga Gx","Manual","Bensin",1,"Indonesia",134
2015,"Toyota","Avanza G","Manual","Bensin",125000,"Kota Tgr. Sel.",135
2014,"Mitsubishi","Pajero Sport Dakar","Otomatis","Bensin",58000,"Kota Tgr. Sel.",335
2013,"Daihatsu","Terios Tx","Manual","Bensin",70000,"Depok",135
2015,"Suzuki","Splash","Manual","Bensin",1,"Indonesia",114.5
2014,"Toyota","Agya G","Manual","Bensin",43000,"Depok",85
2013,"Daihatsu","Sirion D","Manual","Bensin",75000,"Depok",88
2017,"Toyota","Avanza E","Manual","Bensin",42000,"Depok",135
2011,"Mazda","2","Manual","Bensin",85000,"Depok",90
2006,"Bmw","320I","Otomatis","Bensin",1,"Kota Denpasar",155
2017,"Suzuki","Carry Pick Up","Otomatis","Bensin",1,"Kota Denpasar",90
2017,"Suzuki","Ertiga Hybrid Zdi","Manual","Hybrid",15000,"Depok",168
2006,"Bmw","320I","Otomatis","Bensin",1,"Kota Denpasar",155
2017,"Suzuki","Carry Pick Up","Otomatis","Bensin",1,"Kota Denpasar",90
2017,"Suzuki","Ertiga Hybrid Zdi","Manual","Hybrid",15000,"Depok",168
2013,"Daihatsu","Xenia R Sporty","Manual","Bensin",85000,"Depok",119
2016,"Daihatsu","Sigra X","Otomatis","Bensin",55000,"Depok",105
2014,"Toyota","Avanza G","Manual","Bensin",70000,"Depok",135
2013,"Toyota","Avanza G","Otomatis","Bensin",80000,"Depok",127
2014,"Daihatsu","Ayla X Elegant","Manual","Bensin",50000,"Depok",90
2014,"Honda","Freed Sd","Otomatis","Bensin",50000,"Depok",180
2012,"Daihatsu","Xenia R Deluxe","Manual","Bensin",80000,"Depok",105
2013,"Toyota","Kijang Innova G","Manual","Bensin",90000,"Depok",180
2013,"Toyota","Avanza G","Manual","Bensin",46000,"Depok",125
2018,"Toyota","Avanza G","Manual","Bensin",1,"Indonesia",182
2017,"Honda","Hr-V E","Otomatis","Bensin",1,"Kota Denpasar",263.5
2017,"Datsun","Go Plus Panca","Manual","Bensin",1,"Palembang",82
2015,"Suzuki","Ertiga Gx","Manual","Bensin",1,"Indonesia",143.5
2014,"Daihatsu","Terios Tx","Manual","Bensin",1,"Indonesia",155
2011,"Daihatsu","Luxio D","Manual","Bensin",1,"Indonesia",85
2013,"Suzuki","Carry Futura","Manual","Bensin",1,"Palembang",67.5
2010,"Honda","Cr-V","Manual","Bensin",1,"Indonesia",145
2011,"Toyota","Rush G","Manual","Bensin",1,"Indonesia",144.5
2014,"Suzuki","Ertiga Gx","Manual","Bensin",1,"Indonesia",138
2017,"Honda","Brio E","Otomatis","Bensin",1,"Indonesia",141
2015,"Honda","Hr-V E","Otomatis","Bensin",1,"Indonesia",215
2015,"Mitsubishi","Mirage Glx","Manual","Bensin",1,"Indonesia",88
2016,"Daihatsu","Ayla X","Manual","Bensin",10000,"Depok",97
2016,"Toyota","Kijang Reborn 2.0 G","Otomatis","Bensin",33000,"Depok",245
2013,"Toyota","Kijang Innova 2.5 G","Otomatis","Solar",90000,"Depok",212
2013,"Suzuki","Swift Gx","Otomatis","Bensin",60000,"Depok",145
2016,"Toyota","Yaris G","Otomatis","Bensin",55000,"Depok",165
2015,"Toyota","Agya G","Manual","Bensin",70000,"Indonesia",97
2008,"Nissan","Grand Livina 1.5 Xv","Otomatis","Bensin",1e+05,"Indonesia",85
2016,"Toyota","Kijang Innova G","Otomatis","Bensin",1,"Indonesia",263
2013,"Nissan","March 1.2","Manual","Bensin",1,"Indonesia",95
2016,"Daihatsu","Xenia R","Manual","Bensin",1,"Indonesia",147
2018,"Suzuki","Mega Carry Pick Up","Manual","Bensin",1,"Indonesia",121
2015,"Mercedes-Benz","Cla200","Otomatis","Bensin",1,"Indonesia",475
2014,"Nissan","March Nismo","Otomatis","Bensin",78000,"Depok",98
2008,"Suzuki","Swift","Otomatis","Bensin",90000,"Depok",80
2016,"Suzuki","Splash","Manual","Bensin",1,"Indonesia",115.5
2016,"Toyota","Avanza G","Manual","Bensin",1,"Indonesia",165
2012,"Honda","Jazz Rs","Otomatis","Bensin",1,"Kota Denpasar",164
2016,"Toyota","Avanza Veloz","Manual","Bensin",1,"Kota Denpasar",162
2010,"Nissan","Grand Livina Xv","Otomatis","Bensin",1,"Kota Denpasar",97
2014,"Daihatsu","Xenia R","Manual","Bensin",1,"Kota Denpasar",128
2012,"Toyota","Vios Limo","Manual","Bensin",2e+05,"Indonesia",73
2012,"Nissan","Grand Livina 1.5 Ultimate","Otomatis","Bensin",75000,"Depok",102
